MAZ,TAZ,PUMA,REGION,STATE
16919,298,607303,4,6
16920,291,607303,4,6
16921,298,607303,4,6
16922,298,607303,4,6
16923,348,607303,4,6
16924,291,607303,4,6
16925,291,607303,4,6
16926,348,607303,4,6
16927,348,607303,4,6
16928,315,607303,4,6
16929,360,607303,4,6
16930,348,607303,4,6
16931,348,607303,4,6
16932,274,607303,4,6
16933,360,607303,4,6
16934,360,607303,4,6
16935,360,607303,4,6
16936,360,607303,4,6
16937,360,607303,4,6
16938,380,607303,4,6
16939,380,607303,4,6
16940,384,607303,4,6
16941,380,607303,4,6
16942,384,607303,4,6
16943,380,607303,4,6
16944,384,607303,4,6
16945,380,607303,4,6
16946,380,607303,4,6
16947,401,607303,4,6
16948,401,607303,4,6
16949,401,607303,4,6
16950,408,607303,4,6
16951,408,607303,4,6
16952,401,607303,4,6
16953,408,607303,4,6
16954,401,607303,4,6
16955,401,607303,4,6
16956,401,607303,4,6
16957,360,607303,4,6
16958,408,607303,4,6
16959,408,607303,4,6
16960,407,607303,4,6
16961,407,607303,4,6
16962,407,607303,4,6
16963,472,607303,4,6
16964,472,607303,4,6
16965,671,607305,4,6
16966,671,607305,4,6
16967,387,607303,4,6
16968,388,607303,4,6
16969,388,607303,4,6
16970,387,607303,4,6
16971,387,607303,4,6
16972,472,607303,4,6
16973,473,607303,4,6
16974,477,607303,4,6
16975,472,607303,4,6
16976,477,607303,4,6
16977,472,607303,4,6
16978,473,607303,4,6
16979,472,607303,4,6
16980,477,607303,4,6
16981,472,607303,4,6
16982,472,607303,4,6
16983,472,607303,4,6
16984,472,607303,4,6
16985,472,607303,4,6
16986,629,607303,4,6
16987,629,607303,4,6
16988,629,607303,4,6
16989,472,607303,4,6
16990,629,607303,4,6
16991,472,607303,4,6
16992,629,607303,4,6
16993,629,607303,4,6
16994,629,607303,4,6
16995,479,607303,4,6
16996,479,607303,4,6
16997,479,607303,4,6
16998,479,607303,4,6
16999,479,607303,4,6
17000,479,607303,4,6
17001,479,607303,4,6
17002,479,607303,4,6
17003,479,607303,4,6
17004,479,607303,4,6
17005,288,607303,4,6
17006,288,607303,4,6
17007,288,607303,4,6
17008,288,607303,4,6
17009,288,607303,4,6
17010,288,607303,4,6
17011,288,607303,4,6
17012,288,607303,4,6
17013,288,607303,4,6
17014,288,607303,4,6
17015,476,607303,4,6
17016,476,607303,4,6
17017,476,607303,4,6
17018,476,607303,4,6
17019,476,607303,4,6
17020,476,607303,4,6
17021,476,607303,4,6
17022,476,607303,4,6
17023,500,607303,4,6
17024,476,607303,4,6
17025,476,607303,4,6
17026,500,607303,4,6
17027,500,607303,4,6
17028,556,607303,4,6
17029,500,607303,4,6
17030,479,607303,4,6
17031,500,607303,4,6
17032,556,607303,4,6
17033,500,607303,4,6
17034,556,607303,4,6
17035,479,607303,4,6
17036,479,607303,4,6
17037,556,607303,4,6
17038,500,607303,4,6
17039,500,607303,4,6
17040,330,607301,4,6
17041,330,607301,4,6
17042,330,607301,4,6
17043,330,607301,4,6
17044,330,607301,4,6
17045,359,607301,4,6
17046,359,607301,4,6
17047,350,607301,4,6
17048,350,607301,4,6
17049,364,607301,4,6
17050,364,607301,4,6
17051,364,607301,4,6
17052,381,607301,4,6
17053,359,607301,4,6
17054,364,607301,4,6
17055,364,607301,4,6
17056,364,607301,4,6
17057,364,607301,4,6
17058,364,607301,4,6
17059,381,607301,4,6
17060,381,607301,4,6
17061,381,607301,4,6
17062,381,607301,4,6
17063,320,607301,4,6
17064,330,607301,4,6
17065,320,607301,4,6
17066,320,607301,4,6
17067,320,607301,4,6
17068,350,607301,4,6
17069,350,607301,4,6
17070,350,607301,4,6
17071,359,607301,4,6
17072,350,607301,4,6
17073,359,607301,4,6
17074,359,607301,4,6
17075,359,607301,4,6
17076,359,607301,4,6
17077,359,607301,4,6
17078,425,607301,4,6
17079,425,607301,4,6
17080,425,607301,4,6
17081,425,607301,4,6
17082,395,607301,4,6
17083,400,607301,4,6
17084,395,607301,4,6
17085,400,607301,4,6
17086,400,607301,4,6
17087,400,607301,4,6
17088,444,607301,4,6
17089,395,607301,4,6
17090,395,607301,4,6
17091,444,607301,4,6
17092,444,607301,4,6
17093,444,607301,4,6
17094,395,607301,4,6
17095,396,607301,4,6
17096,396,607301,4,6
17097,396,607301,4,6
17098,396,607301,4,6
17099,396,607301,4,6
17100,396,607301,4,6
17101,395,607301,4,6
17102,395,607301,4,6
17103,405,607301,4,6
17104,395,607301,4,6
17105,405,607301,4,6
17106,405,607301,4,6
17107,395,607301,4,6
17108,405,607301,4,6
17109,405,607301,4,6
17110,405,607301,4,6
17111,405,607301,4,6
17112,405,607301,4,6
17113,395,607301,4,6
17114,395,607301,4,6
17115,395,607301,4,6
17116,307,607303,4,6
17117,307,607303,4,6
17118,296,607303,4,6
17119,305,607303,4,6
17120,296,607303,4,6
17121,305,607303,4,6
17122,296,607303,4,6
17123,296,607303,4,6
17124,296,607303,4,6
17125,338,607303,4,6
17126,272,607303,4,6
17127,309,607303,4,6
17128,272,607303,4,6
17129,309,607303,4,6
17130,309,607303,4,6
17131,309,607303,4,6
17132,309,607303,4,6
17133,309,607303,4,6
17134,346,607303,4,6
17135,346,607303,4,6
17136,385,607303,4,6
17137,385,607303,4,6
17138,385,607303,4,6
17139,351,607303,4,6
17140,367,607303,4,6
17141,367,607303,4,6
17142,367,607303,4,6
17143,367,607303,4,6
17144,367,607303,4,6
17145,406,607303,4,6
17146,406,607303,4,6
17147,406,607303,4,6
17148,280,607303,4,6
17149,280,607303,4,6
17150,280,607303,4,6
17151,280,607303,4,6
17152,296,607303,4,6
17153,296,607303,4,6
17154,272,607303,4,6
17155,272,607303,4,6
17156,272,607303,4,6
17157,430,607303,4,6
17158,471,607303,4,6
17159,471,607303,4,6
17160,489,607303,4,6
17161,489,607303,4,6
17162,489,607303,4,6
17163,489,607303,4,6
17164,489,607303,4,6
17165,489,607303,4,6
17166,489,607303,4,6
17167,423,607303,4,6
17168,423,607303,4,6
17169,455,607303,4,6
17170,455,607303,4,6
17171,455,607303,4,6
17172,455,607303,4,6
17173,455,607303,4,6
17174,455,607303,4,6
17175,508,607303,4,6
17176,508,607303,4,6
17177,508,607303,4,6
17178,508,607303,4,6
17179,508,607303,4,6
17180,508,607303,4,6
17181,455,607303,4,6
17182,455,607303,4,6
17183,455,607303,4,6
17184,455,607303,4,6
17185,455,607303,4,6
17186,508,607303,4,6
17187,508,607303,4,6
17188,455,607303,4,6
17189,455,607303,4,6
17190,396,607301,4,6
17191,427,607303,4,6
17192,430,607303,4,6
17193,441,607303,4,6
17194,441,607303,4,6
17195,430,607303,4,6
17196,469,607303,4,6
17197,469,607303,4,6
17198,498,607303,4,6
17199,503,607303,4,6
17200,498,607303,4,6
17201,503,607303,4,6
17202,423,607303,4,6
17203,423,607303,4,6
17204,423,607303,4,6
17205,385,607303,4,6
17206,419,607303,4,6
17207,417,607303,4,6
17208,419,607303,4,6
17209,426,607303,4,6
17210,417,607303,4,6
17211,419,607303,4,6
17212,419,607303,4,6
17213,419,607303,4,6
17214,426,607303,4,6
17215,417,607303,4,6
17216,426,607303,4,6
17217,426,607303,4,6
17218,432,607303,4,6
17219,432,607303,4,6
17220,432,607303,4,6
17221,417,607303,4,6
17222,432,607303,4,6
17223,417,607303,4,6
17224,432,607303,4,6
17225,432,607303,4,6
17226,426,607303,4,6
17227,432,607303,4,6
17228,432,607303,4,6
17229,432,607303,4,6
17230,432,607303,4,6
17231,432,607303,4,6
17232,432,607303,4,6
17233,534,607303,4,6
17234,534,607303,4,6
17235,534,607303,4,6
17236,534,607303,4,6
17237,534,607303,4,6
17238,534,607303,4,6
17239,534,607303,4,6
17240,534,607303,4,6
17241,534,607303,4,6
17242,534,607303,4,6
17243,534,607303,4,6
17244,534,607303,4,6
17245,534,607303,4,6
17246,590,607303,4,6
17247,590,607303,4,6
17248,590,607303,4,6
17249,590,607303,4,6
17250,590,607303,4,6
17251,590,607303,4,6
17252,590,607303,4,6
17253,590,607303,4,6
17254,600,607303,4,6
17255,600,607303,4,6
17256,600,607303,4,6
17257,600,607303,4,6
17258,600,607303,4,6
17259,600,607303,4,6
17260,600,607303,4,6
17261,600,607303,4,6
17262,600,607303,4,6
17263,600,607303,4,6
17264,600,607303,4,6
17265,570,607303,4,6
17266,570,607303,4,6
17267,570,607303,4,6
17268,570,607303,4,6
17269,570,607303,4,6
17270,570,607303,4,6
17271,570,607303,4,6
17272,570,607303,4,6
17273,570,607303,4,6
17274,537,607303,4,6
17275,537,607303,4,6
17276,537,607303,4,6
17277,537,607303,4,6
17278,579,607303,4,6
17279,579,607303,4,6
17280,579,607303,4,6
17281,579,607303,4,6
17282,579,607303,4,6
17283,536,607303,4,6
17284,536,607303,4,6
17285,536,607303,4,6
17286,536,607303,4,6
17287,536,607303,4,6
17288,536,607303,4,6
17289,461,607303,4,6
17290,467,607303,4,6
17291,461,607303,4,6
17292,467,607303,4,6
17293,461,607303,4,6
17294,468,607303,4,6
17295,468,607303,4,6
17296,468,607303,4,6
17297,509,607303,4,6
17298,509,607303,4,6
17299,515,607303,4,6
17300,509,607303,4,6
17301,515,607303,4,6
17302,515,607303,4,6
17303,515,607303,4,6
17304,509,607303,4,6
17305,515,607303,4,6
17306,515,607303,4,6
17307,480,607303,4,6
17308,480,607303,4,6
17309,480,607303,4,6
17310,480,607303,4,6
17311,480,607303,4,6
17312,480,607303,4,6
17313,516,607303,4,6
17314,516,607303,4,6
17315,516,607303,4,6
17316,516,607303,4,6
17317,516,607303,4,6
17318,465,607303,4,6
17319,465,607303,4,6
17320,490,607303,4,6
17321,490,607303,4,6
17322,490,607303,4,6
17323,490,607303,4,6
17324,490,607303,4,6
17325,490,607303,4,6
17326,465,607303,4,6
17327,465,607303,4,6
17328,465,607303,4,6
17329,465,607303,4,6
17330,490,607303,4,6
17331,511,607303,4,6
17332,490,607303,4,6
17333,490,607303,4,6
17334,511,607303,4,6
17335,490,607303,4,6
17336,490,607303,4,6
17337,490,607303,4,6
17338,540,607303,4,6
17339,540,607303,4,6
17340,540,607303,4,6
17341,540,607303,4,6
17342,540,607303,4,6
17343,532,607303,4,6
17344,532,607303,4,6
17345,532,607303,4,6
17346,532,607303,4,6
17347,557,607303,4,6
17348,532,607303,4,6
17349,557,607303,4,6
17350,557,607303,4,6
17351,557,607303,4,6
17352,576,607303,4,6
17353,576,607303,4,6
17354,576,607303,4,6
17355,576,607303,4,6
17356,576,607303,4,6
17357,595,607303,4,6
17358,595,607303,4,6
17359,595,607303,4,6
17360,595,607303,4,6
17361,530,607303,4,6
17362,547,607303,4,6
17363,547,607303,4,6
17364,547,607303,4,6
17365,547,607303,4,6
17366,530,607303,4,6
17367,547,607303,4,6
17368,558,607303,4,6
17369,558,607303,4,6
17370,547,607303,4,6
17371,558,607303,4,6
17372,558,607303,4,6
17373,578,607303,4,6
17374,558,607303,4,6
17375,578,607303,4,6
17376,578,607303,4,6
17377,578,607303,4,6
17378,578,607303,4,6
17379,538,607303,4,6
17380,538,607303,4,6
17381,538,607303,4,6
17382,538,607303,4,6
17383,567,607303,4,6
17384,538,607303,4,6
17385,567,607303,4,6
17386,567,607303,4,6
17387,567,607303,4,6
17388,567,607303,4,6
17389,567,607303,4,6
17390,567,607303,4,6
17391,567,607303,4,6
17392,439,607303,4,6
17393,439,607303,4,6
17394,447,607303,4,6
17395,439,607303,4,6
17396,450,607303,4,6
17397,447,607303,4,6
17398,460,607303,4,6
17399,462,607303,4,6
17400,462,607303,4,6
17401,462,607303,4,6
17402,450,607303,4,6
17403,450,607303,4,6
17404,450,607303,4,6
17405,460,607303,4,6
17406,483,607303,4,6
17407,450,607303,4,6
17408,487,607303,4,6
17409,483,607303,4,6
17410,487,607303,4,6
17411,506,607303,4,6
17412,506,607303,4,6
17413,506,607303,4,6
17414,507,607303,4,6
17415,487,607303,4,6
17416,507,607303,4,6
17417,487,607303,4,6
17418,506,607303,4,6
17419,523,607303,4,6
17420,525,607303,4,6
17421,487,607303,4,6
17422,523,607303,4,6
17423,525,607303,4,6
17424,523,607303,4,6
17425,523,607303,4,6
17426,559,607303,4,6
17427,559,607303,4,6
17428,560,607303,4,6
17429,559,607303,4,6
17430,560,607303,4,6
17431,559,607303,4,6
17432,559,607303,4,6
17433,559,607303,4,6
17434,523,607303,4,6
17435,523,607303,4,6
17436,523,607303,4,6
17437,550,607303,4,6
17438,550,607303,4,6
17439,550,607303,4,6
17440,627,607303,4,6
17441,627,607303,4,6
17442,586,607303,4,6
17443,587,607303,4,6
17444,587,607303,4,6
17445,587,607303,4,6
17446,593,607303,4,6
17447,587,607303,4,6
17448,610,607303,4,6
17449,593,607303,4,6
17450,586,607303,4,6
17451,587,607303,4,6
17452,610,607303,4,6
17453,587,607303,4,6
17454,593,607303,4,6
17455,610,607303,4,6
17456,593,607303,4,6
17457,593,607303,4,6
17458,610,607303,4,6
17459,593,607303,4,6
17460,517,607303,4,6
17461,518,607303,4,6
17462,517,607303,4,6
17463,517,607303,4,6
17464,518,607303,4,6
17465,541,607303,4,6
17466,517,607303,4,6
17467,565,607303,4,6
17468,565,607303,4,6
17469,583,607303,4,6
17470,583,607303,4,6
17471,583,607303,4,6
17472,628,607303,4,6
17473,628,607303,4,6
17474,593,607303,4,6
17475,628,607303,4,6
17476,644,607303,4,6
17477,628,607303,4,6
17478,665,607303,4,6
17479,665,607303,4,6
17480,665,607303,4,6
17481,541,607303,4,6
17482,541,607303,4,6
17483,541,607303,4,6
17484,517,607303,4,6
17485,541,607303,4,6
17486,541,607303,4,6
17487,541,607303,4,6
17488,541,607303,4,6
17489,541,607303,4,6
17490,638,607303,4,6
17491,628,607303,4,6
17492,638,607303,4,6
17493,638,607303,4,6
17494,638,607303,4,6
17495,638,607303,4,6
17496,633,607303,4,6
17497,633,607303,4,6
17498,627,607303,4,6
17499,650,607303,4,6
17500,650,607303,4,6
17501,644,607303,4,6
17502,644,607303,4,6
17503,644,607303,4,6
17504,624,607303,4,6
17505,619,607303,4,6
17506,624,607303,4,6
17507,619,607303,4,6
17508,619,607303,4,6
17509,624,607303,4,6
17510,653,607303,4,6
17511,653,607303,4,6
17512,666,607303,4,6
17513,666,607303,4,6
17514,677,607303,4,6
17515,677,607303,4,6
17516,679,607303,4,6
17517,667,607303,4,6
17518,677,607303,4,6
17519,667,607303,4,6
17520,669,607303,4,6
17521,679,607303,4,6
17522,667,607303,4,6
17523,667,607303,4,6
17524,667,607303,4,6
17525,679,607303,4,6
17526,679,607303,4,6
17527,667,607303,4,6
17528,614,607303,4,6
17529,614,607303,4,6
17530,614,607303,4,6
17531,614,607303,4,6
17532,614,607303,4,6
17533,614,607303,4,6
17534,614,607303,4,6
17535,614,607303,4,6
17536,614,607303,4,6
17537,614,607303,4,6
17538,619,607303,4,6
17539,653,607303,4,6
17540,652,607303,4,6
17541,653,607303,4,6
17542,652,607303,4,6
17543,652,607303,4,6
17544,653,607303,4,6
17545,653,607303,4,6
17546,653,607303,4,6
17547,652,607303,4,6
17548,653,607303,4,6
17549,667,607303,4,6
17550,613,607303,4,6
17551,613,607303,4,6
17552,623,607303,4,6
17553,613,607303,4,6
17554,623,607303,4,6
17555,623,607303,4,6
17556,613,607303,4,6
17557,613,607303,4,6
17558,623,607303,4,6
17559,623,607303,4,6
17560,623,607303,4,6
17561,613,607303,4,6
17562,623,607303,4,6
17563,623,607303,4,6
17564,623,607303,4,6
17565,623,607303,4,6
17566,623,607303,4,6
17567,591,607303,4,6
17568,602,607303,4,6
17569,599,607303,4,6
17570,599,607303,4,6
17571,599,607303,4,6
17572,599,607303,4,6
17573,599,607303,4,6
17574,599,607303,4,6
17575,599,607303,4,6
17576,599,607303,4,6
17577,642,607303,4,6
17578,642,607303,4,6
17579,649,607303,4,6
17580,649,607303,4,6
17581,663,607303,4,6
17582,649,607303,4,6
17583,663,607303,4,6
17584,663,607303,4,6
17585,663,607303,4,6
17586,655,607303,4,6
17587,655,607303,4,6
17588,623,607303,4,6
17589,655,607303,4,6
17590,623,607303,4,6
17591,655,607303,4,6
17592,623,607303,4,6
17593,672,607303,4,6
17594,655,607303,4,6
17595,623,607303,4,6
17596,672,607303,4,6
17597,655,607303,4,6
17598,672,607303,4,6
17599,688,607303,4,6
17600,672,607303,4,6
17601,655,607303,4,6
17602,655,607303,4,6
17603,672,607303,4,6
17604,688,607303,4,6
17605,672,607303,4,6
17606,688,607303,4,6
17607,698,607304,4,6
17608,699,607304,4,6
17609,695,607304,4,6
17610,707,607304,4,6
17611,695,607304,4,6
17612,698,607304,4,6
17613,698,607304,4,6
17614,699,607304,4,6
17615,698,607304,4,6
17616,698,607304,4,6
17617,699,607304,4,6
17618,689,607304,4,6
17619,739,607304,4,6
17620,739,607304,4,6
17621,739,607304,4,6
17622,739,607304,4,6
17623,739,607304,4,6
17624,739,607304,4,6
17625,707,607304,4,6
17626,695,607304,4,6
17627,695,607304,4,6
17628,739,607304,4,6
17629,695,607304,4,6
17630,739,607304,4,6
17631,739,607304,4,6
17632,739,607304,4,6
17633,739,607304,4,6
17634,718,607304,4,6
17635,718,607304,4,6
17636,769,607304,4,6
17637,769,607304,4,6
17638,769,607304,4,6
17639,804,607304,4,6
17640,804,607304,4,6
17641,804,607304,4,6
17642,766,607304,4,6
17643,766,607304,4,6
17644,766,607304,4,6
17645,766,607304,4,6
17646,791,607304,4,6
17647,791,607304,4,6
17648,791,607304,4,6
17649,795,607304,4,6
17650,795,607304,4,6
17651,791,607304,4,6
17652,791,607304,4,6
17653,683,607304,4,6
17654,684,607304,4,6
17655,685,607304,4,6
17656,696,607304,4,6
17657,684,607304,4,6
17658,696,607304,4,6
17659,706,607304,4,6
17660,712,607304,4,6
17661,706,607304,4,6
17662,661,607304,4,6
17663,661,607304,4,6
17664,676,607304,4,6
17665,661,607304,4,6
17666,712,607304,4,6
17667,724,607304,4,6
17668,724,607304,4,6
17669,724,607304,4,6
17670,706,607304,4,6
17671,724,607304,4,6
17672,730,607304,4,6
17673,730,607304,4,6
17674,785,607304,4,6
17675,785,607304,4,6
17676,785,607304,4,6
17677,785,607304,4,6
17678,814,607304,4,6
17679,785,607304,4,6
17680,785,607304,4,6
17681,814,607304,4,6
17682,814,607304,4,6
17683,836,607304,4,6
17684,836,607304,4,6
17685,814,607304,4,6
17686,883,607304,4,6
17687,789,607304,4,6
17688,781,607304,4,6
17689,789,607304,4,6
17690,789,607304,4,6
17691,789,607304,4,6
17692,781,607304,4,6
17693,856,607304,4,6
17694,856,607304,4,6
17695,856,607304,4,6
17696,927,607304,4,6
17697,883,607304,4,6
17698,860,607304,4,6
17699,916,607304,4,6
17700,916,607304,4,6
17701,938,607304,4,6
17702,951,607304,4,6
17703,927,607304,4,6
17704,938,607304,4,6
17705,938,607304,4,6
17706,938,607304,4,6
17707,970,607304,4,6
17708,938,607304,4,6
17709,970,607304,4,6
17710,927,607304,4,6
17711,970,607304,4,6
17712,998,607304,4,6
17713,951,607304,4,6
17714,970,607304,4,6
17715,1012,607304,4,6
17716,951,607304,4,6
17717,970,607304,4,6
17718,1012,607304,4,6
17719,1012,607304,4,6
17720,1050,607304,4,6
17721,1051,607304,4,6
17722,1057,607304,4,6
17723,1057,607304,4,6
17724,1068,607304,4,6
17725,1070,607304,4,6
17726,951,607304,4,6
17727,1080,607304,4,6
17728,856,607304,4,6
17729,856,607304,4,6
17730,856,607304,4,6
17731,887,607304,4,6
17732,887,607304,4,6
17733,887,607304,4,6
17734,887,607304,4,6
17735,887,607304,4,6
17736,956,607304,4,6
17737,957,607304,4,6
17738,957,607304,4,6
17739,957,607304,4,6
17740,985,607304,4,6
17741,956,607304,4,6
17742,985,607304,4,6
17743,985,607304,4,6
17744,736,607304,4,6
17745,743,607304,4,6
17746,743,607304,4,6
17747,736,607304,4,6
17748,743,607304,4,6
17749,781,607304,4,6
17750,736,607304,4,6
17751,736,607304,4,6
17752,781,607304,4,6
17753,781,607304,4,6
17754,736,607304,4,6
17755,858,607304,4,6
17756,860,607304,4,6
17757,860,607304,4,6
17758,858,607304,4,6
17759,858,607304,4,6
17760,928,607304,4,6
17761,938,607304,4,6
17762,928,607304,4,6
17763,836,607304,4,6
17764,836,607304,4,6
17765,839,607304,4,6
17766,839,607304,4,6
17767,836,607304,4,6
17768,836,607304,4,6
17769,836,607304,4,6
17770,836,607304,4,6
17771,839,607304,4,6
17772,836,607304,4,6
17773,887,607304,4,6
17774,772,607304,4,6
17775,772,607304,4,6
17776,792,607304,4,6
17777,792,607304,4,6
17778,792,607304,4,6
17779,792,607304,4,6
17780,772,607304,4,6
17781,772,607304,4,6
17782,772,607304,4,6
17783,772,607304,4,6
17784,772,607304,4,6
17785,792,607304,4,6
17786,792,607304,4,6
17787,792,607304,4,6
17788,792,607304,4,6
17789,792,607304,4,6
17790,792,607304,4,6
17791,792,607304,4,6
17792,792,607304,4,6
17793,694,607304,4,6
17794,694,607304,4,6
17795,694,607304,4,6
17796,694,607304,4,6
17797,740,607304,4,6
17798,740,607304,4,6
17799,728,607304,4,6
17800,728,607304,4,6
17801,692,607304,4,6
17802,692,607304,4,6
17803,692,607304,4,6
17804,737,607304,4,6
17805,737,607304,4,6
17806,737,607304,4,6
17807,737,607304,4,6
17808,681,607304,4,6
17809,690,607304,4,6
17810,690,607304,4,6
17811,690,607304,4,6
17812,690,607304,4,6
17813,690,607304,4,6
17814,690,607304,4,6
17815,690,607304,4,6
17816,681,607304,4,6
17817,681,607304,4,6
17818,678,607303,4,6
17819,678,607303,4,6
17820,708,607303,4,6
17821,708,607303,4,6
17822,746,607303,4,6
17823,753,607303,4,6
17824,759,607303,4,6
17825,746,607303,4,6
17826,759,607303,4,6
17827,759,607303,4,6
17828,759,607303,4,6
17829,697,607303,4,6
17830,716,607303,4,6
17831,716,607303,4,6
17832,716,607303,4,6
17833,716,607303,4,6
17834,716,607303,4,6
17835,697,607303,4,6
17836,697,607303,4,6
17837,716,607303,4,6
17838,697,607303,4,6
17839,697,607303,4,6
17840,716,607303,4,6
17841,745,607303,4,6
17842,745,607303,4,6
17843,745,607303,4,6
17844,746,607303,4,6
17845,776,607303,4,6
17846,762,607303,4,6
17847,762,607303,4,6
17848,762,607303,4,6
17849,762,607303,4,6
17850,762,607303,4,6
17851,762,607303,4,6
17852,762,607303,4,6
17853,800,607303,4,6
17854,800,607303,4,6
17855,800,607303,4,6
17856,647,607303,4,6
17857,645,607303,4,6
17858,645,607303,4,6
17859,662,607303,4,6
17860,645,607303,4,6
17861,645,607303,4,6
17862,645,607303,4,6
17863,662,607303,4,6
17864,645,607303,4,6
17865,662,607303,4,6
17866,645,607303,4,6
17867,713,607303,4,6
17868,645,607303,4,6
17869,645,607303,4,6
17870,713,607303,4,6
17871,645,607303,4,6
17872,645,607303,4,6
17873,713,607303,4,6
17874,770,607305,4,6
17875,770,607305,4,6
17876,820,607305,4,6
17877,651,607303,4,6
17878,656,607303,4,6
17879,651,607303,4,6
17880,656,607303,4,6
17881,656,607303,4,6
17882,656,607303,4,6
17883,651,607303,4,6
17884,703,607303,4,6
17885,656,607303,4,6
17886,651,607303,4,6
17887,656,607303,4,6
17888,748,607303,4,6
17889,748,607303,4,6
17890,703,607303,4,6
17891,656,607303,4,6
17892,764,607303,4,6
17893,748,607303,4,6
17894,764,607303,4,6
17895,748,607303,4,6
17896,784,607303,4,6
17897,748,607303,4,6
17898,748,607303,4,6
17899,784,607303,4,6
17900,748,607303,4,6
17901,784,607303,4,6
17902,758,607303,4,6
17903,758,607303,4,6
17904,715,607303,4,6
17905,672,607303,4,6
17906,715,607303,4,6
17907,728,607304,4,6
17908,728,607304,4,6
17909,729,607303,4,6
17910,732,607303,4,6
17911,732,607303,4,6
17912,688,607303,4,6
17913,728,607304,4,6
17914,722,607303,4,6
17915,732,607303,4,6
17916,763,607303,4,6
17917,763,607303,4,6
17918,732,607303,4,6
17919,732,607303,4,6
17920,732,607303,4,6
17921,771,607303,4,6
17922,763,607303,4,6
17923,771,607303,4,6
17924,688,607303,4,6
17925,722,607303,4,6
17926,722,607303,4,6
17927,722,607303,4,6
17928,729,607303,4,6
17929,729,607303,4,6
17930,688,607303,4,6
17931,722,607303,4,6
17932,729,607303,4,6
17933,722,607303,4,6
17934,729,607303,4,6
17935,729,607303,4,6
17936,729,607303,4,6
17937,729,607303,4,6
17938,734,607303,4,6
17939,780,607303,4,6
17940,734,607303,4,6
17941,780,607303,4,6
17942,763,607303,4,6
17943,732,607303,4,6
17944,732,607303,4,6
17945,734,607303,4,6
17946,763,607303,4,6
17947,775,607303,4,6
17948,763,607303,4,6
17949,775,607303,4,6
17950,763,607303,4,6
17951,775,607303,4,6
17952,775,607303,4,6
17953,775,607303,4,6
17954,796,607303,4,6
17955,796,607303,4,6
17956,801,607303,4,6
17957,796,607303,4,6
17958,824,607303,4,6
17959,801,607303,4,6
17960,806,607303,4,6
17961,801,607303,4,6
17962,801,607303,4,6
17963,824,607303,4,6
17964,830,607303,4,6
17965,801,607303,4,6
17966,824,607303,4,6
17967,824,607303,4,6
17968,801,607303,4,6
17969,824,607303,4,6
17970,830,607303,4,6
17971,868,607303,4,6
17972,874,607303,4,6
17973,806,607303,4,6
17974,830,607303,4,6
17975,868,607303,4,6
17976,874,607303,4,6
17977,890,607303,4,6
17978,890,607303,4,6
17979,868,607303,4,6
17980,890,607303,4,6
17981,890,607303,4,6
17982,1097,607304,4,6
17983,1097,607304,4,6
17984,1097,607304,4,6
17985,1100,607304,4,6
17986,1124,607304,4,6
17987,1124,607304,4,6
17988,1100,607304,4,6
17989,1124,607304,4,6
17990,1124,607304,4,6
17991,1150,607304,4,6
17992,1119,607304,4,6
17993,1124,607304,4,6
17994,1150,607304,4,6
17995,1124,607304,4,6
17996,1185,607304,4,6
17997,1124,607304,4,6
17998,1185,607304,4,6
17999,1227,607304,4,6
18000,1234,607304,4,6
18001,1150,607304,4,6
18002,1250,607304,4,6
18003,1234,607304,4,6
18004,1245,607304,4,6
18005,1227,607304,4,6
18006,1282,607304,4,6
18007,1282,607304,4,6
18008,1250,607304,4,6
18009,1227,607304,4,6
18010,1250,607304,4,6
18011,1282,607304,4,6
18012,1282,607304,4,6
18013,1250,607304,4,6
18014,1282,607304,4,6
18015,1090,607304,4,6
18016,1090,607304,4,6
18017,1090,607304,4,6
18018,1090,607304,4,6
18019,1090,607304,4,6
18020,1132,607304,4,6
18021,1090,607304,4,6
18022,1090,607304,4,6
18023,1132,607304,4,6
18024,1132,607304,4,6
18025,1132,607304,4,6
18026,1258,607304,4,6
18027,1258,607304,4,6
18028,1258,607304,4,6
18029,1120,607304,4,6
18030,1207,607304,4,6
18031,1207,607304,4,6
18032,1207,607304,4,6
18033,1207,607304,4,6
18034,1207,607304,4,6
18035,1105,607304,4,6
18036,1105,607304,4,6
18037,1119,607304,4,6
18038,1106,607304,4,6
18039,1106,607304,4,6
18040,1191,607304,4,6
18041,1191,607304,4,6
18042,1216,607304,4,6
18043,1191,607304,4,6
18044,1119,607304,4,6
18045,1216,607304,4,6
18046,1216,607304,4,6
18047,1216,607304,4,6
18048,1245,607304,4,6
18049,1216,607304,4,6
18050,1216,607304,4,6
18051,1245,607304,4,6
18052,1245,607304,4,6
18053,1245,607304,4,6
18054,1245,607304,4,6
18055,1325,607304,4,6
18056,1325,607304,4,6
18057,1326,607304,4,6
18058,1326,607304,4,6
18059,1326,607304,4,6
18060,1325,607304,4,6
18061,1349,607304,4,6
18062,1349,607304,4,6
18063,1325,607304,4,6
18064,1359,607304,4,6
18065,1349,607304,4,6
18066,1349,607304,4,6
18067,1349,607304,4,6
18068,1359,607304,4,6
18069,1349,607304,4,6
18070,1349,607304,4,6
18071,1286,607304,4,6
18072,1286,607304,4,6
18073,1326,607304,4,6
18074,1326,607304,4,6
